value,anomaly
86.67209533,-1
87.90999801,-1
87.89849945,-1
85.90720969,-1
87.17462621,-1
85.73715526,-1
86.00546976,-1
85.90824346,-1
87.55395269,-1
86.25792195,-1
86.83018973,-1
85.38372876,-1
85.99267435,-1
85.18035235,-1
86.15382055,-1
86.92342005,-1
85.96144401,-1
87.16856415,-1
86.58176105,-1
85.14952405,-1
85.10171497,-1
84.62508588,-1
84.70614342,-1
86.43221073,-1
85.26038849,-1
85.5499338,-1
84.6322172,-1
85.75915103,-1
84.96918789,-1
84.64437542,-1
85.65017965,-1
86.08619990000004,-1
84.19209344,-1
86.83066389,-1
87.15279969,-1
86.4376133,-1
89.32274038,-1
87.96723216,-1
88.97510148,-1
90.36112045,-1
91.71458632,-1
92.97903399,-1
91.53256023,-1
90.97491079,-1
90.96045169,-1
91.10412642,-1
90.59634206,-1
89.83502992,-1
90.87213792,-1
88.86561548,-1
89.64476364,-1
88.79422977,-1
87.97342495,-1
87.77275929,-1
89.40333244,-1
87.91077778,-1
86.99859745,-1
87.83235882,-1
87.6347858,-1
87.68369693,-1
87.53037953,-1
85.50753592,-1
87.34601125,-1
86.23406398,-1
87.05908096,-1
85.40750722,-1
85.00431367,-1
86.60038354,-1
85.73673167,-1
87.65171155,-1
87.72567782,-1
88.33031359,-1
88.07004769,-1
90.38636967,-1
90.05071556,-1
90.96060009,-1
90.17419727,-1
89.08197072,-1
87.60250347,-1
88.81139965,-1
86.90517121,-1
86.37079283,-1
84.61890161,-1
85.92685616,-1
85.27746964,-1
84.43608809,-1
81.75363954,-1
82.63159228,-1
82.41449108,-1
80.95313957,-1
79.43146835,-1
80.23090136,-1
77.46964326,-1
78.63080198,-1
76.31038427,-1
75.26772099,-1
75.87656315,-1
76.18320322,-1
76.11185793,-1
77.16937739,-1
77.16583081,-1
76.4217147,-1
77.12923135,-1
78.89636795,-1
78.72512475,-1
78.33927071,-1
79.64046854,-1
79.99712361,-1
80.98856411,-1
79.65554975,-1
80.53021958,-1
82.65161640000002,-1
82.01652706,-1
81.14841506,-1
81.55328899,-1
82.08656291,-1
83.22067205,-1
83.3747501,-1
82.98076879,-1
83.30171911,-1
83.56542436,-1
83.20581268,-1
81.82868172,-1
81.80772734,-1
83.57079743,-1
82.81874211,-1
81.64066133,-1
78.90022126,-1
78.99403046,-1
77.39966735,-1
74.47563095,-1
74.25549696,-1
73.02693803,-1
71.84468225,-1
71.85594509,-1
71.22262885,-1
71.17294142,-1
70.64345924,-1
71.34055487,-1
70.49333124,-1
70.35098714,-1
71.69302094,-1
72.87017174,-1
73.03046621,-1
74.45726231,-1
76.24424226,-1
76.40250442,-1
79.27899599,-1
79.14819411,-1
80.71534789,-1
80.25967831,-1
78.9546567,-1
77.35263035,-1
77.68749513,-1
75.76941464,-1
75.32989599999998,-1
76.23016915,-1
74.02820229,-1
73.93849034,-1
73.69327023,-1
71.4065084,-1
72.31374088,-1
70.39927644,-1
69.94512677,-1
68.93792509,-1
68.40762826,-1
68.71310451,-1
65.91014187,-1
65.3609912,-1
65.38611617,-1
64.08654685,-1
64.20724591,-1
64.29474901,-1
65.39571981,-1
64.68689268,-1
63.66325922,-1
64.40677583,-1
64.46178832,-1
64.38639449,-1
63.4938718,-1
64.06214671,-1
64.75561327,-1
65.09440382,-1
63.54102977,-1
63.9894804,-1
63.59568957,-1
64.66158722,-1
64.07489176,-1
64.23319655,-1
66.34994201,-1
66.77684262,-1
66.22161007,-1
69.05746904,-1
67.84907784,-1
70.43554877,-1
70.31035259,-1
70.37899564,-1
70.52169722,-1
72.00026603,-1
72.87492522,-1
71.62046798,-1
72.17940809999997,-1
74.12768773,-1
73.88992040000002,-1
74.91054201,-1
73.69871561,-1
73.00036993,-1
73.13221874,-1
73.08535285,-1
71.78291524,-1
71.92892267,-1
72.06973393,-1
70.68306372,-1
71.33971382,-1
70.59472640000001,-1
70.56934962,-1
70.87523296,-1
70.94144988,-1
70.08073003,-1
69.77431846,-1
69.37951418,-1
69.15245631,-1
68.68573013,-1
68.38393598,-1
67.48371675,-1
66.7953177,-1
67.26074697,-1
67.37685903,-1
67.18833690000001,-1
66.92615055,-1
65.87015952,-1
65.93994838,-1
66.75919073,-1
65.1815213,-1
65.30754236,-1
64.97799787,-1
65.65923749,-1
64.41788616,-1
64.64844603,-1
63.44601056,-1
63.49904305,-1
63.13483438,-1
62.43381708,-1
63.06992427,-1
63.64970631,-1
61.04041691,-1
60.82395579,-1
62.07181212,-1
60.8073309,-1
61.96491425,-1
60.14783736,-1
61.01216949999999,-1
60.14169561,-1
60.40370533,-1
60.11510869,-1
59.26487556,-1
59.42804546,-1
61.6108692,-1
60.94256521,-1
62.63720253,-1
60.81125971,-1
61.39523263,-1
61.6263093,-1
63.57203666,-1
66.59543434,-1
68.42178675,-1
70.84512938,-1
74.22009435,-1
76.17230295,-1
79.2515267,-1
79.50268416,-1
79.85101944,-1
80.82268236,-1
79.82844942,-1
80.95739529,-1
80.38885867,-1
82.81018142,-1
82.22750453,-1
83.49284484,-1
83.30383775,-1
82.41813816,-1
82.83558266,-1
84.10923356,-1
84.58195606,-1
84.93012159,-1
86.94862517,-1
86.16980729,-1
87.16709843,-1
88.32625122,-1
86.88129968,-1
87.58075682,-1
89.54946429,-1
88.20062067,-1
90.83286055,-1
89.64034631,-1
90.37405839,-1
90.96302317,-1
92.48821702,-1
92.1332158,-1
93.09848479,-1
92.4559836,-1
92.8952916,-1
94.60880074,-1
93.21735035,-1
95.89477228,-1
96.06518872,-1
94.39266021,-1
94.70575886,-1
95.31014258,-1
93.42124473,-1
95.34903801,-1
94.0973806,-1
94.04965472,-1
94.35986966,-1
92.84144201,-1
93.02429263,-1
94.75288523,-1
93.44627711,-1
92.54788315,-1
93.72319276,-1
93.819603,-1
93.55863257,-1
93.13905572,-1
93.11616063,-1
92.37484851,-1
91.51480834,-1
92.24864807,-1
91.39082513,-1
93.27267247,-1
91.44371709,-1
92.52058713,-1
91.80515439,-1
92.99052506,-1
92.4071078,-1
91.96881717,-1
92.22340568,-1
91.09977363,-1
91.51168806,-1
92.27814705,-1
91.39232946,-1
91.98813586,-1
90.91894882,-1
90.10970402,-1
91.08871082,-1
90.26974767,-1
89.8868943,-1
90.04421503,-1
91.99302567,-1
89.84315197,-1
91.08972674,-1
91.36898265,-1
90.26176867,-1
90.3278655,-1
90.94546186,-1
91.40466015,-1
90.9542156,-1
89.90873103,-1
91.60008314,-1
89.80775344,-1
91.0134671,-1
91.58710458,-1
90.40379286,-1
89.79903936,-1
89.81838684,-1
90.13991169,-1
89.84424323,-1
89.98975865,-1
90.3866273,-1
91.28808176,-1
91.32462154,-1
90.03768667,-1
91.28434922,-1
91.41079384,-1
89.70602358,-1
90.95606667,-1
89.64612315,-1
91.22245199,-1
89.97030967,-1
91.33987651,-1
90.20709404,-1
91.39101496,-1
90.74147635,-1
91.53269823,-1
91.22857466,-1
90.34910227,-1
90.81411522,-1
91.40621196,-1
90.59614366,-1
89.60544034,-1
90.47545142,-1
91.74608426,-1
90.37773732,-1
90.33435494,-1
91.94132471,-1
89.83963531,-1
90.89771553,-1
91.47462456,-1
91.16289391,-1
90.67785278,-1
90.17621065,-1
90.08991466,-1
91.27853417,-1
91.00761949,-1
90.82650194,-1
92.89014313,-1
92.19857231,-1
92.05436581,-1
92.47904151,-1
93.50301711,-1
92.57396905,-1
93.72686638,-1
92.87617361,-1
94.62567021,-1
92.73967154,-1
94.17623471,-1
92.84954956,-1
93.6535527,-1
94.59588776,-1
94.19169317,-1
94.39572513,-1
93.50636222,-1
93.48558086,-1
93.19922139,-1
94.79748066,-1
93.34605551,-1
92.97465404,-1
93.30609178,-1
93.34454915,-1
93.71251127,-1
95.36777003,-1
95.24837051,-1
94.21038988,-1
94.56206073,-1
94.11003441,-1
93.98811487,-1
93.99887267,-1
94.93250609,-1
95.81674907,-1
94.64559372,-1
94.61738429,-1
96.70452595,-1
95.45905513,-1
95.98041673,-1
97.08271171,-1
97.57048856,-1
96.80812859,-1
97.09276175,-1
96.36405,-1
98.30006642,-1
96.32255168,-1
97.09046597,-1
97.90423946,-1
98.13664098,-1
98.14761740000002,-1
97.60097113,-1
99.01088927,-1
97.63091253,-1
97.65408433,-1
98.78854836,-1
98.44463353,-1
98.18075811,-1
99.15433112,-1
99.92674273,-1
100.404962,-1
99.04747269,-1
99.54592919,-1
99.79283524,-1
100.168775,-1
100.2396047,-1
99.47385364,-1
100.2631895,-1
101.7614395,-1
100.2912165,-1
101.5447025,-1
101.3101484,-1
100.2692426,-1
99.76173131,-1
101.0872951,-1
99.82943054,-1
99.50612871,-1
101.3464888,-1
100.3229356,-1
100.0495243,-1
100.5985499,-1
101.4799349,-1
100.1563255,-1
101.0728323,-1
99.40078021,-1
99.4473097,-1
100.2977716,-1
98.48876907,-1
100.1128135,-1
98.38147153,-1
98.03701355,-1
97.69087844,-1
97.58608435,-1
96.92826877,-1
98.20797749,-1
97.40256351,-1
97.4167979,-1
96.62660519,-1
95.76242304,-1
96.83888791,-1
97.45709133,-1
97.52964904,-1
97.58657198,-1
95.59642897,-1
97.38892634,-1
97.18808824,-1
95.64590908,-1
95.8396207,-1
96.84088201,-1
97.20031362,-1
96.99678609,-1
95.60288875,-1
96.51943763,-1
97.33304397,-1
96.05081111,-1
96.14500813,-1
96.7006652,-1
95.83666837,-1
95.38927673,-1
96.2718776,-1
97.04561451,-1
95.61281163,-1
96.27868275,-1
95.74066627,-1
96.24158731,-1
96.82722353,-1
96.84691546,-1
96.2652907,-1
95.33630625,-1
96.05207339,-1
96.17906579,-1
95.56599661,-1
95.32500504,-1
95.17829617,-1
95.29629829,-1
95.30662542,-1
94.96148641,-1
95.03212011,-1
93.33431868,-1
94.47595297,-1
93.04851143,-1
92.53600511,-1
94.06251444,-1
93.459114,-1
93.53764662,-1
93.02197072,-1
94.63747093,-1
93.81088939,-1
93.24563829,-1
92.48233506,-1
94.64613484,-1
93.14475087,-1
93.16563216,-1
92.93272978,-1
94.08230627,-1
92.62566176,-1
94.2862931,-1
93.37662682,-1
94.30747447,-1
93.38274429,-1
93.61989929,-1
93.05888585,-1
93.90972032,-1
94.68883797,-1
93.40013405,-1
93.52310941,-1
94.78242481,-1
93.41834466,-1
94.27982111,-1
92.60346775,-1
93.50280095,-1
93.3562733,-1
93.74722708,-1
92.8253541,-1
92.47091339,-1
93.33004206,-1
93.91527647,-1
93.155332,-1
94.05147171,-1
93.71331949,-1
94.60994227,-1
95.33927165,-1
93.53578274,-1
93.9880576,-1
94.66030569,-1
95.54657964,-1
94.21109554,-1
96.36551651,-1
95.86661174,-1
96.10884307,-1
97.00574463,-1
96.74186127,-1
97.74777638,-1
98.05362183,-1
97.35914545,-1
98.37677269,-1
97.55955837,-1
98.19003964,-1
97.22600561,-1
97.09635038,-1
97.33461822,-1
97.80867858,-1
98.42290107,-1
98.88159481,-1
99.06223772,-1
100.3675723,-1
100.5484267,-1
100.7079759,-1
101.012029,-1
99.11413697,-1
100.435481,-1
101.2366851,-1
101.4685452,-1
102.11941,-1
100.0687087,-1
101.2829668,-1
101.4857047,-1
103.0579465,-1
103.007238,-1
103.1635255,-1
103.3036425,-1
101.6193632,-1
102.533115,-1
103.3447745,-1
103.5817605,-1
103.7626155,-1
102.515384,-1
103.158802,-1
103.6373019,-1
102.612068,-1
103.9883107,-1
104.6802154,-1
104.3284181,-1
104.8323166,-1
104.6157296,-1
104.5991701,-1
105.5947708,-1
104.6574053,-1
104.9860644,-1
103.9438623,-1
104.6450551,-1
102.7995624,-1
102.419696,-1
103.9368092,-1
103.3913793,-1
102.3080233,-1
101.0619383,-1
102.535219,-1
102.2523562,-1
100.0877642,-1
100.5289209,-1
100.1913829,-1
99.69802212,-1
99.01438228,-1
98.79523678,-1
98.68953618,-1
98.11270099,-1
98.06071301,-1
97.97535265,-1
96.79780424,-1
98.12647093,-1
96.44113641,-1
96.00544407,-1
96.7676126,-1
95.49619452,-1
96.59055943,-1
94.8581492,-1
95.35686403,-1
95.06326461,-1
93.90247827,-1
93.3256033,-1
93.55294965,-1
94.37131961,-1
93.90734556,-1
92.13095552,-1
91.79626429,-1
91.10279879,-1
91.72611239,-1
92.31597716,-1
91.32064814,-1
91.12194047,-1
90.37107589,-1
90.43601452,-1
91.27698897,-1
90.63689471,-1
91.10115319,-1
91.82575929,-1
91.72757998,-1
89.07262641,-1
89.330859,-1
88.92234843,-1
88.22160023,-1
90.46367218,-1
90.53516903,-1
90.71867897,-1
92.90363875,-1
92.16355371,-1
92.84475253,-1
92.83487382,-1
93.53063522,-1
94.28430467,-1
95.05784606,-1
94.82836663,-1
93.41688711,-1
93.89780665,-1
94.10638494,-1
94.782933,-1
94.63445828,-1
94.05845362,-1
94.31605665,-1
93.76234251,-1
94.29548048,-1
92.33197291,-1
92.04434743,-1
92.5863678,-1
91.88949167,-1
91.89433442,-1
91.49743931,-1
91.26979361,-1
92.41480364,-1
92.90412842,-1
92.27220064,-1
92.06836524,-1
90.96348706,-1
92.65575947,-1
90.97146402,-1
90.75668036,-1
90.3010003,-1
91.05183736,-1
90.79592931,-1
91.66802286,-1
90.00547809,-1
90.75654241,-1
90.3668015,-1
90.92325443,-1
90.82366078,-1
91.4177951,-1
91.78424007,-1
90.02571856,-1
91.30190042,-1
91.1050019,-1
89.96027511,-1
90.13366718,-1
91.6598198,-1
91.73587197,-1
89.87910775,-1
90.35246754,-1
90.32108435,-1
91.36401021,-1
91.38551979,-1
90.21825048,-1
90.59826732,-1
90.70258123,-1
90.50022876,-1
90.04245432,-1
91.28804369,-1
91.42267661,-1
90.36325188,-1
89.66243869,-1
90.22398629,-1
90.51785332,-1
90.50598334,-1
90.99866432,-1
90.52889663,-1
90.12837829,-1
89.83882662,-1
90.53673111,-1
89.85140693,-1
91.68924164,-1
91.52707188,-1
91.99940818,-1
89.61733803,-1
91.0901674,-1
90.67605599,-1
91.54394687,-1
91.8153294,-1
91.51196312,-1
91.73988476,-1
90.17646498,-1
89.92872373,-1
91.24747246,-1
91.97304090000002,-1
90.11889907,-1
91.80807002,-1
89.79848542,-1
91.60357121,-1
90.06324135,-1
89.94504856,-1
91.52059898,-1
91.2270671,-1
89.91433276,-1
89.76751197,-1
90.14028039,-1
91.63193548,-1
90.8427671,-1
91.60886049,-1
90.7351352,-1
90.95221524,-1
90.32739373,-1
90.04136657,-1
90.39123718,-1
91.10092349,-1
91.36225153,-1
91.35212041,-1
92.08493612,-1
90.29371941,-1
92.28041862,-1
92.9824482,-1
93.85993567,-1
92.99625916,-1
92.67157636,-1
94.11764316,-1
93.7068076,-1
94.14865945,-1
94.72826549,-1
94.5119802,-1
93.71416951,-1
93.81356088,-1
93.55543837,-1
94.46758123,-1
94.07864483,-1
91.56063807,-1
92.42593603,-1
93.13430113,-1
91.46251499,-1
92.23019083,-1
91.68836403,-1
91.02662584,-1
90.78620678,-1
89.62805359,-1
90.26471876,-1
89.27785989,-1
89.32908298,-1
89.69075898,-1
89.14219745,-1
88.79701937,-1
89.14150761,-1
90.77525398,-1
89.52576198,-1
90.52927692,-1
89.15876832,-1
89.79191194,-1
90.7990519,-1
90.29343146,-1
90.50063101,-1
91.27193944,-1
91.43002683,-1
90.3085939,-1
91.13442008,-1
91.056351,-1
91.4492947,-1
90.56017937,-1
90.44361787,-1
90.78847897,-1
90.54960059,-1
91.98422862,-1
91.07665582,-1
92.36048585,-1
91.11376457,-1
92.08980071,-1
92.77107249,-1
92.53452467,-1
91.93232833,-1
92.38412875,-1
91.09202436,-1
91.30616417,-1
92.19286082,-1
91.13038042,-1
91.22275066,-1
88.76895024,-1
88.56370798,-1
89.63409136,-1
89.30127771,-1
88.03235169999998,-1
88.09351847,-1
86.39139457,-1
87.29206086,-1
86.73393861,-1
86.52333471,-1
84.78439038,-1
86.50547131,-1
84.57468683,-1
85.77725262,-1
85.62679678,-1
86.01797978,-1
86.56267654,-1
86.03261098,-1
88.05789505,-1
88.71947941,-1
87.16057921,-1
88.88696306,-1
87.48484298,-1
89.62698996,-1
88.17554005,-1
88.90644751,-1
89.63999424,-1
90.65283488,-1
89.57369241,-1
90.59230534,-1
89.81817939,-1
89.286503,-1
90.14020329,-1
90.25365669,-1
90.86623872,-1
91.58600529,-1
91.48410162,-1
91.07529912,-1
90.43919267,-1
91.29854578,-1
91.31625551,-1
90.11342907,-1
92.38996007,-1
90.32245991,-1
90.82449371,-1
91.82656283,-1
92.21080712,-1
90.86782177,-1
92.35194786,-1
91.65539836,-1
91.90560407,-1
93.18899935,-1
92.09376904,-1
92.40054668,-1
90.69275607,-1
90.42791736,-1
90.20203726,-1
90.40289972,-1
90.93631248,-1
89.5824533,-1
91.46706908,-1
89.90276635,-1
90.1753041,-1
90.20369255,-1
89.78777771,-1
88.56320714,-1
89.30717548,-1
90.9312205,-1
91.42610589,-1
92.07132743,-1
94.10119205,-1
94.80471845,-1
93.66254574,-1
94.72705672,-1
94.00092294,-1
94.66983145,-1
93.2663517,-1
93.73779145,-1
92.40242813,-1
93.88867611,-1
91.53049381,-1
92.16174733,-1
92.08390696,-1
91.68681286,-1
90.5922298,-1
91.07535806,-1
89.7480257,-1
89.74354553,-1
89.96759393,-1
90.2043464,-1
89.83913418,-1
89.62365427,-1
89.7263691,-1
90.1166486,-1
89.65235546,-1
89.50041431,-1
91.15807474,-1
89.63358547,-1
89.97653790000004,-1
90.25867341,-1
88.37315442,-1
87.16555852,-1
85.42370319,-1
85.98578122,-1
84.74049094,-1
83.05267141,-1
81.16392459999999,-1
80.73818507,-1
77.56169801,-1
76.84255045,-1
75.94220869,-1
73.67659219,-1
72.71784414,-1
72.14756919,-1
71.23101053,-1
72.17089466,-1
70.48807688,-1
70.80388164,-1
68.98356067,-1
69.90468696,-1
68.68089133,-1
68.70544314,-1
67.62523714,-1
68.22186958,-1
67.07536512,-1
65.92649551,-1
66.6018399,-1
66.49476870000001,-1
64.20854584,-1
64.74983017,-1
62.72363404,-1
62.52510046,-1
63.85956231,-1
62.28232175,-1
61.41414665,-1
60.17635431,-1
61.96665698,-1
59.21560066,-1
60.18400304,-1
59.91868037,-1
57.76805281,-1
59.27332331,-1
59.21693982,-1
59.3825915,-1
58.26907922,-1
58.11825979,-1
57.54414908,-1
57.71760448,-1
57.59727673,-1
58.38544809,-1
59.73954181,-1
59.23410160000001,-1
61.11321455,-1
64.39941776,-1
70.20186963,-1
73.8112017,-1
77.93259931,-1
79.21269713,-1
80.15464868,-1
80.95326901,-1
79.73841626,-1
80.83174367,-1
82.12665598,-1
82.48714173,-1
81.31982408,-1
82.83785886,-1
82.44561646,-1
82.67551165,-1
82.62462853,-1
82.93994123,-1
83.51716735,-1
82.74610298,-1
83.9820297,-1
83.34248563,-1
84.88737197,-1
85.9512289,-1
84.5830752,-1
86.08586767,-1
86.79402986,-1
85.30843893,-1
87.14257568,-1
86.52588851,-1
86.54707987,-1
85.76979244,-1
87.33318949,-1
86.05753877,-1
86.98174994,-1
86.9559815,-1
87.53833344,-1
87.08335433,-1
86.97601656,-1
87.58587206,-1
87.2022687,-1
88.16406707,-1
88.70022765,-1
87.25831245,-1
87.62497137,-1
88.26847543,-1
87.86521143,-1
88.33868168,-1
89.40738132,-1
88.35967444,-1
89.45521594,-1
88.06589566,-1
90.25332839,-1
89.26042472,-1
89.60368056,-1
89.42846091,-1
89.45192016,-1
89.7887824,-1
90.33196706,-1
90.23791282,-1
90.53408011,-1
90.10078236,-1
90.7112573,-1
89.73267468,-1
89.76741611,-1
89.90847836,-1
89.68744142,-1
91.95087412,-1
91.28731613,-1
90.44436181,-1
90.82501463,-1
91.26248598,-1
91.78801107,-1
90.92615021,-1
90.47932836,-1
91.79828727,-1
89.80825068,-1
91.66273136,-1
90.86750365,-1
91.13246168,-1
91.80158435,-1
91.61365063,-1
91.13845436,-1
90.68282829,-1
91.41709709,-1
89.93636888,-1
91.8718501,-1
89.88724915,-1
91.17085929,-1
91.86861253,-1
91.46441151,-1
90.49069569,-1
90.09274582,-1
90.36762689,-1
90.81827934,-1
90.96671432,-1
89.68414303,-1
88.90497623,-1
90.01560684,-1
89.46809792,-1
88.11589773,-1
89.36476941,-1
88.87874627,-1
89.10159198,-1
87.62896693,-1
87.48132876,-1
88.06738821,-1
87.6623146,-1
86.69977008,-1
87.47012909,-1
88.17203185,-1
86.53785086,-1
87.6010399,-1
87.48649815,-1
86.7671855,-1
87.47502258,-1
86.40351342,-1
88.38111229,-1
88.5636818,-1
87.15136895,-1
88.32243914,-1
88.90323133,-1
88.91872708,-1
89.11694792,-1
89.20365081,-1
89.59275098,-1
88.96637799,-1
88.86185512,-1
88.54013322,-1
90.43494538,-1
88.71837102,-1
89.85904545,-1
89.11976129,-1
90.25675458,-1
89.52798906,-1
91.95132366,-1
91.70853548,-1
90.36170303,-1
91.31884678,-1
90.79002817,-1
92.00649658,-1
91.72122804,-1
91.19369419,-1
92.06489832,-1
92.12367932,-1
91.20561446,-1
91.34633288,-1
91.18092296,-1
91.43210748,-1
91.26910781,-1
92.75107265,-1
91.03694729,-1
91.57693235,-1
91.06912493,-1
92.22683088,-1
92.27326172,-1
92.76642432,-1
92.36249301,-1
92.98794425,-1
91.09984894,-1
91.12679894,-1
92.82398096,-1
92.79793273,-1
91.92233159,-1
92.90713005,-1
91.69341431,-1
92.01897814,-1
91.56310816,-1
92.77255608,-1
92.67676539,-1
91.19117739,-1
93.08664709,-1
92.075038,-1
91.54079675,-1
92.80268773,-1
90.65808449,-1
91.30339514,-1
91.57978672,-1
91.32885708,-1
90.53003825,-1
90.61813349,-1
88.0751395,-1
89.22582895,-1
88.10714265,-1
88.132188,-1
88.50752365,-1
88.35520481,-1
86.64660409999998,-1
87.19337592,-1
86.88896569,-1
85.68802251,-1
85.51564083,-1
85.43933888,-1
84.04980489,-1
85.25842784,-1
84.16260722,-1
85.8698411,-1
85.07150836,-1
84.71888852,-1
84.58732828,-1
86.04420654,-1
86.04827135,-1
85.39929862,-1
84.01090104,-1
86.28874013,-1
84.98417426,-1
86.1754368,-1
84.03410613,-1
84.5867861,-1
85.44486079,-1
86.28487928,-1
84.58517994,-1
85.39185862,-1
84.62722695,-1
85.70116232,-1
84.90693991,-1
86.14610474,-1
85.55357604,-1
85.37425428,-1
85.50017087,-1
84.94655014,-1
86.15773805,-1
84.44096467,-1
86.12678898,-1
84.17807919,-1
84.07973375,-1
86.07219172,-1
85.76474189,-1
84.2733592,-1
85.43695665,-1
84.96552516,-1
84.51341629999997,-1
84.57044833,-1
85.27993814,-1
85.27873639,-1
86.2196341,-1
84.5240869,-1
85.73929114,-1
85.31453901,-1
84.51941763,-1
86.30972771,-1
85.41343859999998,-1
84.2505675,-1
85.73447793,-1
84.11266803,-1
85.00302371,-1
84.69921965,-1
84.89837728,-1
84.74548761,-1
85.10025072,-1
85.69626106,-1
84.32788612,-1
86.2400719,-1
85.98293725,-1
84.63906291,-1
85.74749265,-1
84.43498969,-1
85.07529234,-1
84.38977979,-1
84.83824770000003,-1
84.66282847,-1
85.12732414,-1
85.16450311,-1
84.08925817,-1
85.7151397,-1
84.56287283,-1
84.48366122,-1
84.98485055,-1
85.47090411,-1
85.13752703,-1
85.27639437,-1
83.89505341,-1
83.76760564,-1
84.45101674,-1
85.57061257,-1
85.23833343,-1
84.46031614,-1
83.6158006,-1
84.12629862,-1
84.80843057,-1
85.5016304,-1
85.782961,-1
83.50974999,-1
85.47658532,-1
84.61932307,-1
84.92712716,-1
84.3181967,-1
83.67385263,-1
84.97407898,-1
83.81104634,-1
85.25171977,-1
85.05233071,-1
83.52209957,-1
85.02070675,-1
84.42200458,-1
83.88002457,-1
85.49286981,-1
84.00699521,-1
85.39085059,-1
83.31456591,-1
84.9438645,-1
83.95601245,-1
84.16252942,-1
83.52096149,-1
85.33639229,-1
84.71949505,-1
85.25205026,-1
83.55523427,-1
84.02074525,-1
84.7967553,-1
83.90431903,-1
83.66000102,-1
84.55523169,-1
84.17059566,-1
83.01247491,-1
84.98458395,-1
84.53623883,-1
83.14609256,-1
84.44385842,-1
84.63647432,-1
84.73022562,-1
82.81273533,-1
84.44879617,-1
82.98973622,-1
84.20143470000002,-1
83.47246824,-1
83.10780907,-1
84.44743242,-1
84.30686147,-1
83.52317756,-1
84.24430827,-1
84.35026088,-1
85.28029079,-1
83.60449559999998,-1
83.50275929,-1
84.60857215,-1
83.52088649,-1
84.3188257,-1
83.88617054,-1
85.54230906,-1
85.14668774,-1
85.81034157,-1
85.39703331,-1
84.35508026,-1
84.93940242,-1
86.02754909,-1
85.65915240000002,-1
84.69117951,-1
84.32552372,-1
84.58861142,-1
85.1296061,-1
85.92792708,-1
85.95338064,-1
86.33895838,-1
85.87462944,-1
84.51688566,-1
85.45281659,-1
85.35371466,-1
86.62461739,-1
86.8686446,-1
86.62002377,-1
86.18425158,-1
86.43859311,-1
88.46702759,-1
88.59500581,-1
87.81612213,-1
87.31047386,-1
88.10313391,-1
88.61358641,-1
89.90391835,-1
89.74352097,-1
88.46360336,-1
88.30443152,-1
90.03593689,-1
88.79452267,-1
90.54727178,-1
89.92491939,-1
89.92345848,-1
88.80070404,-1
90.73452476,-1
90.18009861,-1
89.58127509,-1
89.50588647,-1
90.62774666,-1
89.3796508,-1
89.45849176,-1
89.68787897,-1
90.23998457,-1
88.97327973,-1
90.40912948,-1
90.18384564,-1
90.7266159,-1
89.70289337,-1
89.02847839,-1
90.61240862,-1
91.16123464,-1
89.21322090000002,-1
90.54705812,-1
90.50053189,-1
89.95046407,-1
89.51886331,-1
91.56630663,-1
89.43512589,-1
89.84453821,-1
89.83556532,-1
89.95206939,-1
91.5910395,-1
89.59603427,-1
90.15711973,-1
90.04607405,-1
91.23954778,-1
91.18226898,-1
91.1175897,-1
90.72995424,-1
91.62151518,-1
89.33447818,-1
90.15182085,-1
89.81081507,-1
90.47931878,-1
89.45725474,-1
90.53970423,-1
90.82184952,-1
88.95144492,-1
88.82690661,-1
91.06207386,-1
89.64828833,-1
89.62634118,-1
88.61914589,-1
89.18125138,-1
88.71520603,-1
89.87721712,-1
89.20275490000002,-1
89.8273792,-1
89.37550163,-1
90.32938153,-1
88.20506685,-1
89.25050162,-1
89.26102042,-1
88.95243794,-1
88.51003566,-1
89.64585287,-1
89.51170859999998,-1
88.10926033,-1
87.88175634,-1
89.59570688,-1
88.04219991,-1
88.91454343,-1
88.8971927,-1
88.26028253,-1
87.83463589,-1
87.51110282,-1
88.82339079,-1
86.85284664,-1
87.25703796,-1
87.84307253,-1
88.316245,-1
88.43354667,-1
89.44150533,-1
90.2570109,-1
90.86502092,-1
90.65685294,-1
92.33858695,-1
90.8345478,-1
92.61601267,-1
92.22652042,-1
92.31906278,-1
92.24737878,-1
92.33240768,-1
92.83611977,-1
93.70949341,-1
92.87070679,-1
91.46041435,-1
92.08869859,-1
91.47010694,-1
91.62406494,-1
91.02269813,-1
90.09192938,-1
89.17673122,-1
89.99384473,-1
89.96993574,-1
88.32268859,-1
88.38494990000002,-1
87.64946919,-1
88.50650109,-1
88.2152609,-1
86.55557420000002,-1
87.10877893,-1
86.91835919,-1
86.78475795,-1
85.02126116,-1
86.12272234,-1
85.49365772,-1
85.66798056,-1
84.17370084,-1
84.42349856,-1
84.11868659,-1
83.85040234,-1
83.36804434,-1
83.52761055,-1
83.66199921,-1
84.44701059,-1
83.57584042,-1
84.19113998,-1
83.63147794,-1
83.12871479,-1
82.43263371,-1
83.14680688,-1
82.91026623,-1
83.64232706,-1
81.47754563,-1
82.66725763,-1
82.97221787,-1
84.00796428,-1
83.33615446,-1
83.94596022,-1
82.59513570000001,-1
84.88591882,-1
82.68821103,-1
83.48790475,-1
83.50353231,-1
84.36555098,-1
83.96253308,-1
85.51199531,-1
84.87397482,-1
85.65396326,-1
85.69257059999998,-1
85.79015516,-1
